,prestretch_force,range_of_motion
0,3.839429995576662,4.063844694534527
1,1.3871694803237915,3.7242983802142007
2,3.7533349990844727,4.050732400686822
3,4.207800388336182,4.1193397518198225
4,4.887860298156738,4.225379098212233
5,6.207406520843506,4.443699703300137
6,7.367712020874023,4.648108357469898
7,9.266507148742676,5.006750997073052
8,10.0,5.154418416110271
9,10.0,5.154418416110271
10,10.0,5.154418416110271
