,prestretch_force,range_of_motion
0,4.256045763028383,4.08289213509212
1,1.3871694803237915,3.6891213890479158
2,4.342141628265381,4.095576987579825
3,4.696880340576172,4.149738897863184
4,5.35919189453125,4.253614025270352
5,6.744315147399902,4.483637975047138
6,7.985487461090088,4.703056947470394
7,10.0,5.085901543075082
8,10.0,5.085901543075082
9,10.0,5.085901543075082
